event_id,time,activity,lifecycle,msg_id,msg_payload,msg_role,x,y,z,robot,casename
35556,2022-12-19T15:27:39.227351,explore,start,,,,0.6713117622315891,6.021.291.193.536.640,14.888.726.093.656.400,drone,66
35557,2022-12-19T15:27:39.236351,closest_tractor?,start,m_4162,{ name: tractor_1 },receive,9.142.979.181.587.190,9.548.865.002.608.800,0.0,tractor_2,66
35558,2022-12-19T15:27:39.242351,closest_tractor?,start,m_4162,{ name: tractor_1 },receive,8.615.160.486.115.630,9.108.549.373.879.760,0.0,tractor_1,66
35560,2022-12-19T15:27:39.245351,move,start,,,,8.615.160.486.115.630,9.108.549.373.879.760,0.0,tractor_1,66
35563,2022-12-19T15:27:39.270351,cut_grass,start,,,,0.6713117622315891,6.021.291.193.536.640,0.0,tractor_1,66
35566,2022-12-19T15:27:59.376351,weed_found,start,,,,2.801.609.201.982.660,7.052.362.665.186.350,14.888.726.093.656.400,drone,66
35568,2022-12-19T15:28:09.411351,weed_position!,start,m_4163,{weed: {x:2.801609201982661; y: 7.052362665186354} },send,2.801.609.201.982.660,7.052.362.665.186.350,14.888.726.093.656.400,drone,66
35570,2022-12-19T15:28:29.411351,weed_position!,start,m_4163,{weed: {x:2.801609201982661; y: 7.052362665186354} },send,2.801.609.201.982.660,7.052.362.665.186.350,14.888.726.093.656.400,drone,66
35572,2022-12-19T15:28:49.411351,weed_position!,start,m_4163,{weed: {x:2.801609201982661; y: 7.052362665186354} },send,2.801.609.201.982.660,7.052.362.665.186.350,14.888.726.093.656.400,drone,66
35573,2022-12-19T15:28:49.431351,weed_position?,start,m_4163,{weed: {x:2.801609201982661; y: 7.052362665186354} },receive,9.142.979.181.587.190,9.548.865.002.608.800,0.0,tractor_2,66
35576,2022-12-19T15:28:59.431351,tractor_position!,start,m_4164,{ header: tractor_2; position: {x:9.142979181587192; y: 9.548865002608805} },send,9.142.979.181.587.190,9.548.865.002.608.800,0.0,tractor_2,66
35577,2022-12-19T15:28:59.444351,tractor_position?,start,m_4164,{ header: tractor_2; position: {x:9.142979181587192; y: 9.548865002608805} },receive,2.801.609.201.982.660,7.052.362.665.186.350,14.888.726.093.656.400,drone,66
35580,2022-12-19T15:28:59.511351,select_closest_tractor,start,,,,2.801.609.201.982.660,7.052.362.665.186.350,14.888.726.093.656.400,drone,66
35582,2022-12-19T15:28:59.533351,closest_tractor!,start,m_4165,{ name: tractor_2 },send,2.801.609.201.982.660,7.052.362.665.186.350,14.888.726.093.656.400,drone,66
35583,2022-12-19T15:28:59.542351,closest_tractor?,start,m_4165,{ name: tractor_2 },receive,9.142.979.181.587.190,9.548.865.002.608.800,0.0,tractor_2,66
35584,2022-12-19T15:28:59.543351,closest_tractor?,start,m_4165,{ name: tractor_2 },receive,8.615.160.486.115.630,9.108.549.373.879.760,0.0,tractor_1,66
35586,2022-12-19T15:28:59.544351,explore,start,,,,2.801.609.201.982.660,7.052.362.665.186.350,14.659.772.644.728.700,drone,66
35588,2022-12-19T15:28:59.551351,move,start,,,,9.142.979.181.587.190,9.548.865.002.608.800,0.0,tractor_2,66
35591,2022-12-19T15:28:59.603351,cut_grass,start,,,,2.801.609.201.982.660,7.052.362.665.186.350,0.0,tractor_2,66
35594,2022-12-19T15:29:10.664351,weed_found,start,,,,3.830.089.129.704.780,8.401.032.668.675.590,14.659.772.644.728.700,drone,66
35596,2022-12-19T15:29:20.695351,weed_position!,start,m_4166,{weed: {x:3.830089129704789; y: 8.401032668675592} },send,3.830.089.129.704.780,8.401.032.668.675.590,14.659.772.644.728.700,drone,66
35598,2022-12-19T15:29:40.695351,weed_position!,start,m_4166,{weed: {x:3.830089129704789; y: 8.401032668675592} },send,3.830.089.129.704.780,8.401.032.668.675.590,14.659.772.644.728.700,drone,66
35600,2022-12-19T15:30:00.695351,weed_position!,start,m_4166,{weed: {x:3.830089129704789; y: 8.401032668675592} },send,3.830.089.129.704.780,8.401.032.668.675.590,14.659.772.644.728.700,drone,66
35602,2022-12-19T15:30:20.695351,weed_position!,start,m_4167,{weed: {x:3.830089129704789; y: 8.401032668675592} },send,3.830.089.129.704.780,8.401.032.668.675.590,14.659.772.644.728.700,drone,66
35604,2022-12-19T15:30:40.695351,weed_position!,start,m_4167,{weed: {x:3.830089129704789; y: 8.401032668675592} },send,3.830.089.129.704.780,8.401.032.668.675.590,14.659.772.644.728.700,drone,66
35605,2022-12-19T15:30:40.714351,weed_position?,start,m_4167,{weed: {x:3.830089129704789; y: 8.401032668675592} },receive,8.615.160.486.115.630,9.108.549.373.879.760,0.0,tractor_1,66
35606,2022-12-19T15:30:40.715351,weed_position?,start,m_4167,{weed: {x:3.830089129704789; y: 8.401032668675592} },receive,9.142.979.181.587.190,9.548.865.002.608.800,0.0,tractor_2,66
35610,2022-12-19T15:30:50.707351,tractor_position!,start,m_4168,{ header: tractor_1; position: {x:0.6713117622315891; y: 6.021291193536641} },send,8.615.160.486.115.630,9.108.549.373.879.760,0.0,tractor_1,66
35611,2022-12-19T15:30:50.719351,tractor_position?,start,m_4168,{ header: tractor_1; position: {x:0.6713117622315891; y: 6.021291193536641} },receive,3.830.089.129.704.780,8.401.032.668.675.590,14.659.772.644.728.700,drone,66
35614,2022-12-19T15:30:50.774351,tractor_position!,start,m_4169,{ header: tractor_2; position: {x:2.801609201982661; y: 7.052362665186354} },send,9.142.979.181.587.190,9.548.865.002.608.800,0.0,tractor_2,66
35615,2022-12-19T15:30:50.784351,tractor_position?,start,m_4169,{ header: tractor_2; position: {x:2.801609201982661; y: 7.052362665186354} },receive,3.830.089.129.704.780,8.401.032.668.675.590,14.659.772.644.728.700,drone,66
35618,2022-12-19T15:30:50.819351,select_closest_tractor,start,,,,3.830.089.129.704.780,8.401.032.668.675.590,14.659.772.644.728.700,drone,66
35620,2022-12-19T15:30:50.839351,closest_tractor!,start,m_4170,{ name: tractor_2 },send,3.830.089.129.704.780,8.401.032.668.675.590,14.659.772.644.728.700,drone,66
35621,2022-12-19T15:30:50.845351,closest_tractor?,start,m_4170,{ name: tractor_2 },receive,2.801.609.201.982.660,7.052.362.665.186.350,0.0,tractor_2,66
35622,2022-12-19T15:30:50.851351,explore,start,,,,3.830.089.129.704.780,8.401.032.668.675.590,14.393.261.914.419.500,drone,66
35624,2022-12-19T15:30:50.855351,closest_tractor?,start,m_4170,{ name: tractor_2 },receive,0.6713117622315891,6.021.291.193.536.640,0.0,tractor_1,66
35626,2022-12-19T15:30:50.857351,move,start,,,,2.801.609.201.982.660,7.052.362.665.186.350,0.0,tractor_2,66
35629,2022-12-19T15:30:50.890351,cut_grass,start,,,,3.830.089.129.704.780,8.401.032.668.675.590,0.0,tractor_2,66
35632,2022-12-19T15:31:07.925351,weed_found,start,,,,4.118.839.361.157.850,9.086.979.117.815.670,14.393.261.914.419.500,drone,66
35634,2022-12-19T15:31:17.964351,weed_position!,start,m_4171,{weed: {x:4.118839361157858; y: 9.086979117815678} },send,4.118.839.361.157.850,9.086.979.117.815.670,14.393.261.914.419.500,drone,66
35635,2022-12-19T15:31:17.979351,weed_position?,start,m_4171,{weed: {x:4.118839361157858; y: 9.086979117815678} },receive,0.6713117622315891,6.021.291.193.536.640,0.0,tractor_1,66
35636,2022-12-19T15:31:17.979351,weed_position?,start,m_4171,{weed: {x:4.118839361157858; y: 9.086979117815678} },receive,2.801.609.201.982.660,7.052.362.665.186.350,0.0,tractor_2,66
35640,2022-12-19T15:31:27.982351,tractor_position!,start,m_4172,{ header: tractor_1; position: {x:0.6713117622315891; y: 6.021291193536641} },send,0.6713117622315891,6.021.291.193.536.640,0.0,tractor_1,66
35641,2022-12-19T15:31:28.002351,tractor_position?,start,m_4172,{ header: tractor_1; position: {x:0.6713117622315891; y: 6.021291193536641} },receive,4.118.839.361.157.850,9.086.979.117.815.670,14.393.261.914.419.500,drone,66
35644,2022-12-19T15:31:28.044351,tractor_position!,start,m_4173,{ header: tractor_2; position: {x:3.830089129704789; y: 8.401032668675592} },send,2.801.609.201.982.660,7.052.362.665.186.350,0.0,tractor_2,66
35645,2022-12-19T15:31:28.061351,tractor_position?,start,m_4173,{ header: tractor_2; position: {x:3.830089129704789; y: 8.401032668675592} },receive,4.118.839.361.157.850,9.086.979.117.815.670,14.393.261.914.419.500,drone,66
35648,2022-12-19T15:31:28.108351,select_closest_tractor,start,,,,4.118.839.361.157.850,9.086.979.117.815.670,14.393.261.914.419.500,drone,66
35650,2022-12-19T15:31:28.128351,closest_tractor!,start,m_4174,{ name: tractor_2 },send,4.118.839.361.157.850,9.086.979.117.815.670,14.393.261.914.419.500,drone,66
35651,2022-12-19T15:31:28.134351,closest_tractor?,start,m_4174,{ name: tractor_2 },receive,3.830.089.129.704.780,8.401.032.668.675.590,0.0,tractor_2,66
35652,2022-12-19T15:31:28.134351,closest_tractor?,start,m_4174,{ name: tractor_2 },receive,0.6713117622315891,6.021.291.193.536.640,0.0,tractor_1,66
35653,2022-12-19T15:31:28.139351,explore,start,,,,4.118.839.361.157.850,9.086.979.117.815.670,1.471.983.434.347.670,drone,66
35656,2022-12-19T15:31:28.155351,move,start,,,,3.830.089.129.704.780,8.401.032.668.675.590,0.0,tractor_2,66
35659,2022-12-19T15:31:28.202351,cut_grass,start,,,,4.118.839.361.157.850,9.086.979.117.815.670,0.0,tractor_2,66
35662,2022-12-19T15:31:47.242351,weed_found,start,,,,61.396.065.139.839.000,8.164.818.981.472.330,1.471.983.434.347.670,drone,66
35664,2022-12-19T15:31:57.275351,weed_position!,start,m_4175,{weed: {x:6.1396065139839004; y: 8.164818981472335} },send,61.396.065.139.839.000,8.164.818.981.472.330,1.471.983.434.347.670,drone,66
35666,2022-12-19T15:32:17.275351,weed_position!,start,m_4175,{weed: {x:6.1396065139839004; y: 8.164818981472335} },send,61.396.065.139.839.000,8.164.818.981.472.330,1.471.983.434.347.670,drone,66
35668,2022-12-19T15:32:37.275351,weed_position!,start,m_4175,{weed: {x:6.1396065139839004; y: 8.164818981472335} },send,61.396.065.139.839.000,8.164.818.981.472.330,1.471.983.434.347.670,drone,66
35669,2022-12-19T15:32:47.275351,low_battery,start,,,,61.396.065.139.839.000,8.164.818.981.472.330,1.471.983.434.347.670,drone,66
35671,2022-12-19T15:32:47.329351,return_to_base,start,,,,61.396.065.139.839.000,8.164.818.981.472.330,1.471.983.434.347.670,drone,66
35673,2022-12-19T15:33:06.329351,land,start,,,,0.0,5.0,1.471.983.434.347.670,drone,66
35676,2022-12-19T15:33:09.329351,low_battery,start,,,,61.396.065.139.839.000,8.164.818.981.472.330,0.0,tractor_2,66
35677,2022-12-19T15:33:09.329351,low_battery,start,,,,61.396.065.139.839.000,8.164.818.981.472.330,0.0,tractor_1,66
35680,2022-12-19T15:33:09.365351,return_to_base,start,,,,61.396.065.139.839.000,8.164.818.981.472.330,0.0,tractor_2,66
35681,2022-12-19T15:33:09.372351,return_to_base,start,,,,61.396.065.139.839.000,8.164.818.981.472.330,0.0,tractor_1,66
35684,2022-12-19T15:33:09.435351,stop,start,,,,0.0,1.0,0.0,tractor_2,66
35685,2022-12-19T15:33:09.439351,stop,start,,,,0.0,1.0,0.0,tractor_1,66
35688,2022-12-19T16:27:14.918368,takeoff,start,,,,0.0,4.972.074.434.100.530,0.0,drone,67
35690,2022-12-19T16:27:15.952368,explore,start,,,,0.0,4.972.074.434.100.530,14.772.246.138.240.100,drone,67
35692,2022-12-19T16:27:35.035368,weed_found,start,,,,1.826.379.115.152.160,5.923.706.729.424.650,14.772.246.138.240.100,drone,67
35694,2022-12-19T16:27:45.062368,weed_position!,start,m_4176,{weed: {x:1.8263791151521642; y: 5.9237067294246515} },send,1.826.379.115.152.160,5.923.706.729.424.650,14.772.246.138.240.100,drone,67
35696,2022-12-19T16:28:05.062368,weed_position!,start,m_4176,{weed: {x:1.8263791151521642; y: 5.9237067294246515} },send,1.826.379.115.152.160,5.923.706.729.424.650,14.772.246.138.240.100,drone,67
35698,2022-12-19T16:28:25.062368,weed_position!,start,m_4176,{weed: {x:1.8263791151521642; y: 5.9237067294246515} },send,1.826.379.115.152.160,5.923.706.729.424.650,14.772.246.138.240.100,drone,67
35700,2022-12-19T16:28:45.062368,weed_position!,start,m_4176,{weed: {x:1.8263791151521642; y: 5.9237067294246515} },send,1.826.379.115.152.160,5.923.706.729.424.650,14.772.246.138.240.100,drone,67
35701,2022-12-19T16:28:45.078368,weed_position?,start,m_4176,{weed: {x:1.8263791151521642; y: 5.9237067294246515} },receive,0.6713117622315891,6.021.291.193.536.640,0.0,tractor_1,67
35704,2022-12-19T16:28:55.080368,tractor_position!,start,m_4177,{ header: tractor_1; position: {x:0.6713117622315891; y: 6.021291193536641} },send,0.6713117622315891,6.021.291.193.536.640,0.0,tractor_1,67
35705,2022-12-19T16:28:55.090368,tractor_position?,start,m_4177,{ header: tractor_1; position: {x:0.6713117622315891; y: 6.021291193536641} },receive,1.826.379.115.152.160,5.923.706.729.424.650,14.772.246.138.240.100,drone,67
35708,2022-12-19T16:28:55.155368,select_closest_tractor,start,,,,1.826.379.115.152.160,5.923.706.729.424.650,14.772.246.138.240.100,drone,67
35710,2022-12-19T16:28:55.178368,closest_tractor!,start,m_4178,{ name: tractor_1 },send,1.826.379.115.152.160,5.923.706.729.424.650,14.772.246.138.240.100,drone,67
35711,2022-12-19T16:28:55.184368,closest_tractor?,start,m_4178,{ name: tractor_1 },receive,3.830.089.129.704.780,8.401.032.668.675.590,0.0,tractor_2,67
35712,2022-12-19T16:28:55.188368,explore,start,,,,1.826.379.115.152.160,5.923.706.729.424.650,14.465.059.292.857.700,drone,67
35714,2022-12-19T16:28:55.196368,move,start,,,,0.6713117622315891,6.021.291.193.536.640,0.0,tractor_1,67
35716,2022-12-19T16:28:55.199368,closest_tractor?,start,m_4178,{ name: tractor_1 },receive,0.6713117622315891,6.021.291.193.536.640,0.0,tractor_1,67
35719,2022-12-19T16:28:55.225368,cut_grass,start,,,,1.826.379.115.152.160,5.923.706.729.424.650,0.0,tractor_1,67
35722,2022-12-19T16:29:04.270368,weed_found,start,,,,39.220.012.417.522.800,664.703.419.769.629,14.465.059.292.857.700,drone,67
35724,2022-12-19T16:29:14.310368,weed_position!,start,m_4179,{weed: {x:3.9220012417522856; y: 6.64703419769629} },send,39.220.012.417.522.800,664.703.419.769.629,14.465.059.292.857.700,drone,67
35726,2022-12-19T16:29:34.310368,weed_position!,start,m_4179,{weed: {x:3.9220012417522856; y: 6.64703419769629} },send,39.220.012.417.522.800,664.703.419.769.629,14.465.059.292.857.700,drone,67
35728,2022-12-19T16:29:54.310368,weed_position!,start,m_4180,{weed: {x:3.9220012417522856; y: 6.64703419769629} },send,39.220.012.417.522.800,664.703.419.769.629,14.465.059.292.857.700,drone,67
35729,2022-12-19T16:29:54.325368,weed_position?,start,m_4180,{weed: {x:3.9220012417522856; y: 6.64703419769629} },receive,0.6713117622315891,6.021.291.193.536.640,0.0,tractor_1,67
35730,2022-12-19T16:29:54.329368,weed_position?,start,m_4180,{weed: {x:3.9220012417522856; y: 6.64703419769629} },receive,3.830.089.129.704.780,8.401.032.668.675.590,0.0,tractor_2,67
35734,2022-12-19T16:30:04.319368,tractor_position!,start,m_4181,{ header: tractor_1; position: {x:1.8263791151521642; y: 5.9237067294246515} },send,0.6713117622315891,6.021.291.193.536.640,0.0,tractor_1,67
35735,2022-12-19T16:30:04.332368,tractor_position?,start,m_4181,{ header: tractor_1; position: {x:1.8263791151521642; y: 5.9237067294246515} },receive,39.220.012.417.522.800,664.703.419.769.629,14.465.059.292.857.700,drone,67
35738,2022-12-19T16:30:04.385368,tractor_position!,start,m_4182,{ header: tractor_2; position: {x:4.118839361157858; y: 9.086979117815678} },send,3.830.089.129.704.780,8.401.032.668.675.590,0.0,tractor_2,67
35739,2022-12-19T16:30:04.403368,tractor_position?,start,m_4182,{ header: tractor_2; position: {x:4.118839361157858; y: 9.086979117815678} },receive,39.220.012.417.522.800,664.703.419.769.629,14.465.059.292.857.700,drone,67
35742,2022-12-19T16:30:04.457368,select_closest_tractor,start,,,,39.220.012.417.522.800,664.703.419.769.629,14.465.059.292.857.700,drone,67
35744,2022-12-19T16:30:04.481368,closest_tractor!,start,m_4183,{ name: tractor_1 },send,39.220.012.417.522.800,664.703.419.769.629,14.465.059.292.857.700,drone,67
35746,2022-12-19T16:30:04.493368,explore,start,,,,39.220.012.417.522.800,664.703.419.769.629,14.936.805.453.990.500,drone,67
35748,2022-12-19T16:30:04.501368,closest_tractor?,start,m_4183,{ name: tractor_1 },receive,1.826.379.115.152.160,5.923.706.729.424.650,0.0,tractor_1,67
35749,2022-12-19T16:30:04.503368,closest_tractor?,start,m_4183,{ name: tractor_1 },receive,4.118.839.361.157.850,9.086.979.117.815.670,0.0,tractor_2,67
35751,2022-12-19T16:30:04.518368,move,start,,,,1.826.379.115.152.160,5.923.706.729.424.650,0.0,tractor_1,67
35753,2022-12-19T16:30:04.563368,cut_grass,start,,,,39.220.012.417.522.800,664.703.419.769.629,0.0,tractor_1,67
35756,2022-12-19T16:30:18.585368,weed_found,start,,,,5.901.008.398.105.920,8.064.718.573.293.700,14.936.805.453.990.500,drone,67
35758,2022-12-19T16:30:28.610368,weed_position!,start,m_4184,{weed: {x:5.901008398105921; y: 8.064718573293707} },send,5.901.008.398.105.920,8.064.718.573.293.700,14.936.805.453.990.500,drone,67
35760,2022-12-19T16:30:48.610368,weed_position!,start,m_4184,{weed: {x:5.901008398105921; y: 8.064718573293707} },send,5.901.008.398.105.920,8.064.718.573.293.700,14.936.805.453.990.500,drone,67
35762,2022-12-19T16:31:08.610368,weed_position!,start,m_4184,{weed: {x:5.901008398105921; y: 8.064718573293707} },send,5.901.008.398.105.920,8.064.718.573.293.700,14.936.805.453.990.500,drone,67
35764,2022-12-19T16:31:28.610368,weed_position!,start,m_4184,{weed: {x:5.901008398105921; y: 8.064718573293707} },send,5.901.008.398.105.920,8.064.718.573.293.700,14.936.805.453.990.500,drone,67
35765,2022-12-19T16:31:28.625368,weed_position?,start,m_4184,{weed: {x:5.901008398105921; y: 8.064718573293707} },receive,4.118.839.361.157.850,9.086.979.117.815.670,0.0,tractor_2,67
35766,2022-12-19T16:31:28.628368,weed_position?,start,m_4184,{weed: {x:5.901008398105921; y: 8.064718573293707} },receive,1.826.379.115.152.160,5.923.706.729.424.650,0.0,tractor_1,67
35770,2022-12-19T16:31:38.612368,tractor_position!,start,m_4185,{ header: tractor_1; position: {x:3.9220012417522856; y: 6.64703419769629} },send,1.826.379.115.152.160,5.923.706.729.424.650,0.0,tractor_1,67
35771,2022-12-19T16:31:38.630368,tractor_position?,start,m_4185,{ header: tractor_1; position: {x:3.9220012417522856; y: 6.64703419769629} },receive,5.901.008.398.105.920,8.064.718.573.293.700,14.936.805.453.990.500,drone,67
35774,2022-12-19T16:31:38.670368,tractor_position!,start,m_4186,{ header: tractor_2; position: {x:4.118839361157858; y: 9.086979117815678} },send,4.118.839.361.157.850,9.086.979.117.815.670,0.0,tractor_2,67
35775,2022-12-19T16:31:38.690368,tractor_position?,start,m_4186,{ header: tractor_2; position: {x:4.118839361157858; y: 9.086979117815678} },receive,5.901.008.398.105.920,8.064.718.573.293.700,14.936.805.453.990.500,drone,67
35778,2022-12-19T16:31:38.742368,select_closest_tractor,start,,,,5.901.008.398.105.920,8.064.718.573.293.700,14.936.805.453.990.500,drone,67
35780,2022-12-19T16:31:38.763368,closest_tractor!,start,m_4187,{ name: tractor_2 },send,5.901.008.398.105.920,8.064.718.573.293.700,14.936.805.453.990.500,drone,67
35781,2022-12-19T16:31:38.773368,explore,start,,,,5.901.008.398.105.920,8.064.718.573.293.700,14.806.193.270.032.100,drone,67
35783,2022-12-19T16:31:38.775368,closest_tractor?,start,m_4187,{ name: tractor_2 },receive,39.220.012.417.522.800,664.703.419.769.629,0.0,tractor_1,67
